Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Note
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","172.49","consolidated General Government"
"IG","Government Expenditure","600","Paraguay","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","185.16","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","364.43","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","334.14","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","294.1","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","314.96","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","324.65","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","499.69","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","561.69","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","747.84","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","871.66","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","952.17","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","774.84","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","1163.94","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","1218.03","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","1302.2","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","969.91","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","941.13","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","823.97","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","922.37","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","897.1","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","928.69","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","924.87","consolidated General Government"
"IG","Government Expenditure","604","Peru","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","1238.68","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","1366.42","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","1073.77","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","1660.55","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","1759.06","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","2823.69","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","3177.09","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","3450.21","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","4862.11","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","3529.97","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","3821.51","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","3819.64","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","3180.67","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","2844.07","consolidated General Government"
"IG","Government Expenditure","616","Poland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","2130.26","consolidated General Government"
